id,Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49,Feature50,Feature51,Feature52,Feature53,Feature54,Feature55,Feature56,Feature57,Feature58,Feature59,Feature60,Feature61,Feature62,Feature63,Feature64,Feature65,Feature66,Feature67,Feature68,Feature69,Feature70,Feature71,Feature72,Feature73,Feature74,Feature75,Feature76,Feature77,Feature78,Feature79,Feature80,Feature81,Feature82,Feature83,Feature84,Feature85,Feature86,Feature87,Feature88,Feature89,Feature90,Feature91,Feature92,Feature93,Feature94,Feature95,Feature96,Feature97,Feature98,Feature99,Label0,Label1,Label2,Label3,Label4,Label5,Label6,Label7,Label8,Label9,Label10,Label11,Label12,Label13,Label14,Label15,Label16,Label17,Label18,Label19,Label20,Label21,Label22,Label23,Label24,Label25,Label26,Label27,Label28,Label29,Label30,Label31,Label32,Label33,Label34,Label35,Label36,Label37,Label38,Label39
84,0.001445157,0.010779332,0.023953537,0.049788877,-0.012041673,0.03580303,0.004250719,0.04191739,0.009600765,-0.007486006,-0.11636156,-0.025354527,0.012710505,0.014527604,0.010515147,-0.005764742,-0.029661251,-0.008741773,0.06451465,0.006114069,-0.031160355,-0.052430738,0.012928702,-0.048849914,0.05159337,-0.009145657,0.053857718,0.06170115,0.005499443,-0.017958453,0.033292957,0.030064858,0.06741445,0.05048707,-0.0182319,0.10064459,0.07161928,-0.022540053,-0.06404573,0.002091575,0.061266553,0.032260653,-0.065144114,0.050527874,0.02194678,0.061869305,0.05160728,-0.027464459,-0.023660507,0.07724928,-0.008199056,0.069801636,-0.07926535,0.000807331,0.06945181,-0.03509818,-0.06781507,0.02894875,0.043480475,-0.041360967,0.062621936,0.02499092,-0.03065565,0.055027746,-0.028632767,0.053357616,0.03420905,-0.026829747,-0.035122354,0.06557398,-0.01105616,-0.047439065,-0.019501269,-0.004122498,0.021057894,-0.006232873,-0.023481838,-0.038432915,0.053428683,-0.0248165,0.05703529,0.010116663,0.0395891,0.035119016,-0.074563436,0.016000057,0.029189873,0.012308723,-0.026272949,-0.09868082,-0.05633977,-0.017873796,0.016997162,-0.00581529,-0.012486879,0.010839991,0.078194514,-0.017955128,-0.042962823,-0.078059375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,0.001445157,0.010779332,0.023953537,0.049788877,-0.012041673,0.03580303,0.004250719,0.04191739,0.009600765,-0.007486006,-0.11636156,-0.025354527,0.012710505,0.014527604,0.010515147,-0.005764742,-0.029661251,-0.008741773,0.06451465,0.006114069,-0.031160355,-0.052430738,0.012928702,-0.048849914,0.05159337,-0.009145657,0.053857718,0.06170115,0.005499443,-0.017958453,0.033292957,0.030064858,0.06741445,0.05048707,-0.0182319,0.10064459,0.07161928,-0.022540053,-0.06404573,0.002091575,0.061266553,0.032260653,-0.065144114,0.050527874,0.02194678,0.061869305,0.05160728,-0.027464459,-0.023660507,0.07724928,-0.008199056,0.069801636,-0.07926535,0.000807331,0.06945181,-0.03509818,-0.06781507,0.02894875,0.043480475,-0.041360967,0.062621936,0.02499092,-0.03065565,0.055027746,-0.028632767,0.053357616,0.03420905,-0.026829747,-0.035122354,0.06557398,-0.01105616,-0.047439065,-0.019501269,-0.004122498,0.021057894,-0.006232873,-0.023481838,-0.038432915,0.053428683,-0.0248165,0.05703529,0.010116663,0.0395891,0.035119016,-0.074563436,0.016000057,0.029189873,0.012308723,-0.026272949,-0.09868082,-0.05633977,-0.017873796,0.016997162,-0.00581529,-0.012486879,0.010839991,0.078194514,-0.017955128,-0.042962823,-0.078059375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,-0.06379876,0.04920263,0.030770093,-0.08199069,0.009942086,-0.010006912,-0.048576448,0.01938327,-0.009614348,0.008379096,-0.074583165,-0.000418903,0.020900778,0.014009568,0.091771714,-0.020964399,0.000226419,-0.048706874,-0.039052375,-0.016483009,0.007551002,-0.020852586,-0.025779607,0.05177271,-0.067805946,0.02837449,0.012848844,0.03814304,-0.009302775,-0.02842458,0.033946116,0.043690495,-0.0144755,-0.05484817,0.04953908,0.07816519,-0.02198431,-0.007213221,0.0000791,-0.020953562,-0.063618705,0.07255624,-0.054652996,0.007515881,-0.084831245,-0.003130018,0.025894139,0.05850171,0.058141835,0.08063159,-0.002000532,0.045403875,-0.028954854,0.040120907,0.003837516,-0.09585025,-0.05113585,-0.060323413,-0.04623438,-0.04414836,0.066062585,0.05527848,0.006328326,0.016223487,-0.028170438,0.055939704,0.035550807,-0.010347371,-0.07072446,0.045965526,-0.03991678,0.010653145,-0.008157843,0.05668179,-0.046530705,-0.050386794,0.05224833,-0.057008397,0.022658098,-0.012634638,-0.030366588,-0.024654469,-0.030887213,-0.11496705,-0.004448879,-0.06686196,-0.018622037,0.037813205,0.004508,-0.03214359,-0.04490919,0.001779041,0.00188433,-0.03611902,0.003253391,0.06973361,-0.01223704,0.058645803,-0.03705425,-0.024432601,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,-0.09054824,-0.020629272,-0.012252729,-0.0580095,-0.022037659,-0.009519111,0.003965367,-0.021395924,-0.04866739,0.02073983,-0.022044962,-0.045697723,-0.007926328,0.015088229,0.076833166,0.04231834,0.084985495,-0.03119855,0.014181948,0.049993347,0.02568285,-0.004784065,-0.054935046,-0.006308924,-0.050910104,0.07269477,0.06791097,-0.055105176,0.06501548,-0.034656912,-0.018779142,-0.00824771,0.024002738,0.004721636,-0.017513378,-0.05488511,0.024517417,0.03186755,-0.052063372,-0.11451045,0.023372468,-0.08127729,0.015191531,0.018128145,-0.043884877,0.06454179,-0.01417461,-0.00943889,-0.068422735,0.033148043,-0.007280206,0.020131942,0.028159834,-0.07134726,0.014734992,-0.017489355,0.032940585,0.07945458,-0.10618484,-0.05768219,-0.021366926,-0.038263716,-0.056432515,0.05501854,-0.053811297,0.03602145,0.037189584,-0.10433265,0.007015406,-0.000132123,0.023344606,-0.07466099,0.013048498,-0.001857896,0.026496913,-0.021747924,0.016968995,-0.049594767,0.05807672,0.006641702,-0.037667196,-0.003388454,-0.028664365,-0.0960919,0.033698495,-0.011185532,0.034135453,0.003622611,0.06780364,-0.011147336,0.014968152,0.062814444,-0.05279587,-0.035747565,-0.048051573,-0.04773337,0.005914721,-0.02141654,-0.07526383,0.0164412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
88,0.023239775,0.08140314,-0.012963,-0.028080387,-0.005933159,-0.0796141,0.035530813,0.04271808,0.040981002,-0.03212593,-0.050282113,0.003935414,0.024993107,-0.024944915,-0.0687423,0.015230856,-0.005435811,0.020596828,0.038482394,-0.024687702,0.043114293,-0.059537817,-0.01844376,-0.0417941,-0.028884523,-0.015025482,-0.035155248,0.046524677,-0.034600798,0.027672125,0.037662514,-0.002176473,-0.011462523,-0.04652049,-0.07289781,0.047585987,0.017622653,0.020344429,0.049794253,-0.034823697,0.033178393,-0.07531289,-0.045005534,0.006412193,-0.028614815,-0.015280017,-0.014548325,-0.04514652,0.010919222,0.049181484,0.052364077,0.049802937,0.017655661,0.027768007,0.044659328,0.04329148,-0.022813309,-0.05601086,0.008861277,0.00809761,0.037239615,-0.030291086,0.011144877,-0.10248376,-0.007095256,0.006139234,-0.07266612,-0.02280703,-0.05835684,0.00117272,0.005889893,0.006883001,0.040101547,-0.03406148,0.005518651,-0.020718459,-0.001774568,0.0195244,0.019221209,-0.10571073,0.03342279,-0.006916909,0.09692264,0.04156286,-0.011509369,0.01517425,-0.027873999,0.006837712,0.001680872,-0.000514446,-0.059181575,-0.044989612,0.009091958,-0.022897765,-0.002901457,-0.10863488,0.056316,-0.011925325,0.04821724,0.019951746,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,-0.09613088,0.020793945,0.04756837,-0.08313897,-0.035707172,-0.065342106,-0.044154055,0.011719371,0.022259638,0.006036892,0.06300319,0.035937633,-0.030319303,-0.022068003,0.04797647,0.06334281,0.010617694,0.022181563,0.000603997,-0.032327376,-0.039676856,-0.03721024,-0.008725887,-0.025452914,0.012239943,0.004625384,-0.09740221,0.039860256,0.040205844,0.046556894,0.060661938,0.030141838,0.021272676,-0.07332525,0.028521357,0.05561323,0.034585673,0.029845325,-0.011232839,0.049869854,-0.03671753,0.094993874,-0.062462747,-0.025851035,-0.034447793,-0.00358696,-0.046277814,-0.05718121,-0.045406625,0.060900852,0.03849142,-0.004947234,-0.04218968,0.026414946,-0.023087775,-0.031982522,-0.053955093,-0.039315987,-0.016144251,-0.038971756,0.026855592,-0.022413705,0.005208894,0.031005811,-0.019800294,0.006532938,-0.049317885,-0.008281928,-0.04656428,0.062649086,-0.044283673,-0.007994873,-0.016560588,0.08030281,0.023548886,-0.0419791,-0.004968776,0.012843952,0.072121955,0.044479664,0.07582728,-0.07482219,-0.024607822,-0.006141209,-0.005329972,-0.04466234,0.052407797,-0.033385478,-0.056897864,-0.015203152,-0.05136571,0.07324049,-0.062486134,0.009993088,-0.007786959,-0.08493522,0.000241073,0.052343875,0.006806308,0.003162682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90,0.002478119,-0.07267144,0.0894844,-0.015495662,-0.06354474,0.0731514,-0.061784327,0.06789277,0.010219649,-0.07968615,-0.059745133,0.015011625,-0.06522982,0.045230385,0.076882884,0.07347051,-0.025773102,-0.03867086,0.054839075,0.08421775,-0.033313077,-0.079377696,-0.06333413,-0.04315771,-0.058837432,0.055774055,0.06702356,0.027960513,0.046157476,-0.10713707,0.05021616,-0.005744602,0.03661818,0.010677589,0.004164284,0.081573725,0.019920304,-0.054921553,-0.027279785,-0.05848305,-0.022260856,0.088446915,-0.019468922,0.047658663,-0.03146355,0.07081277,0.002495799,-0.09756162,0.028266104,0.065565914,-0.003958638,0.003963057,0.012426542,0.021601072,0.0507632,-0.06860658,-0.028989615,-0.06355886,-0.019928256,-0.029985022,0.07464598,-0.00706021,0.00000622,0.013760042,-0.04295642,0.032605827,-0.009087447,-0.013584536,0.023045095,0.042508412,0.007990475,-0.11046789,0.020212933,-0.007208392,0.05825046,-0.08361679,-0.011500339,0.00189565,0.074842595,-0.036910597,-0.018780682,-0.006805055,-0.01085488,-0.017481329,-0.013646749,-0.045668133,-0.006430323,0.002211561,0.02045393,-0.056483656,-0.046796087,0.03736796,-0.041962914,-0.009741092,-0.014339969,-0.019327551,0.044018798,0.007069311,-0.018435499,0.005643028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91,-0.01833736,-0.033166938,0.004116274,-0.06935066,-0.023567148,0.009601021,-0.028048148,-0.040930625,0.013788378,-0.048937675,-0.04775398,0.042168118,0.04889438,-0.03273069,0.047275078,0.00436445,0.02425881,-0.04886316,-0.010738121,0.042180378,-0.07813884,-0.010273918,0.010702881,-0.013260259,-0.001796409,0.02521937,0.004273844,-0.058779847,-0.012544806,-0.000902891,0.01245983,0.017870821,0.024166502,0.004078884,0.07402927,0.02572832,0.01650809,0.025985884,0.001793084,-0.002846631,0.031931415,0.09057276,0.01591741,-0.005426435,-0.08939128,-0.012631898,-0.032216735,0.046991143,-0.015126025,0.11686571,0.013891588,0.039081365,-0.03888342,-0.018924033,0.05130434,-0.03859356,-0.09354672,-0.032830298,-0.028150082,-0.07057914,-0.002820522,0.0870731,-0.021672731,0.07837331,-0.048175544,0.07976792,0.018663708,-0.07702294,0.081784934,0.016326437,-0.012798462,-0.053338688,-0.04374438,0.018937534,-0.0464867,-0.024547808,0.023391696,-0.014863457,0.06242107,-0.007435062,-0.015486809,-0.03461249,0.050278485,-0.0812727,0.054087684,-0.047411487,0.026135786,0.021983601,-0.017024383,-0.08833717,-0.091442585,0.047223523,-0.0786074,-0.03322748,-0.01146988,-0.005542756,-0.026313862,0.009962202,0.017374119,0.01551422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
92,0.022446085,-0.05495061,0.13678044,-0.03324666,-0.01798423,0.051565263,-0.041729797,0.05384113,0.056865603,-0.02104333,-0.09635595,0.020352857,-0.010899228,-0.018373184,0.09336581,0.06379385,-0.035775576,-0.007215296,-0.036479637,0.015051913,-0.02037895,-0.057922505,-0.068841375,-0.06263365,-0.052374426,-0.04394912,0.043923397,-0.010830944,0.04899652,-0.012003306,0.039328642,0.025673766,0.048586607,0.039222084,-0.032962862,0.049549922,0.034467943,-0.015691195,-0.049385987,0.022567155,-0.001353923,0.05785903,0.037582796,0.05580952,-0.000948653,0.07551744,-0.083837315,-0.06969182,-0.015601254,0.047537297,0.030933468,0.027870756,0.040407,0.065907896,0.020204728,-0.05253674,-0.051735397,-0.09670226,0.001354653,0.0087421,0.036481433,0.063948356,-0.02330881,0.013801189,-0.011923834,0.017241191,-0.0831112,-0.08697159,-0.055117097,0.069285266,-0.003181188,-0.023736106,0.021252893,0.046307012,0.07790853,0.002563062,0.00305529,0.016442599,0.026401108,-0.060021322,-0.012138993,-0.010876858,0.051075656,-0.03270196,-0.054077514,-0.02011516,0.025900908,-0.04441368,-0.029999807,-0.09214488,0.008178831,0.023728438,-0.053659037,-0.013759968,-0.04096721,-0.0530249,0.03717341,0.054038618,-0.06476557,0.029613977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93,0.005212746,-0.032719295,-0.015484415,-0.035096023,-0.030561993,0.011855372,0.07456776,0.028841456,0.030977009,-0.003943767,-0.060120184,0.005203031,0.030455085,0.033443533,0.045131013,-0.06215387,0.038244963,-0.02946155,0.053923044,0.016898982,-0.027743947,-0.03137514,-0.019027216,-0.03534841,0.06638385,0.14961563,-0.03706658,-0.07471321,0.033672363,-0.055287577,0.042167492,-0.021978376,0.06176167,-0.006176263,0.05148234,-0.003021067,0.03163876,-0.000715759,-0.015876457,0.003097587,0.043014526,-0.04215387,-0.027295452,0.006284335,-0.01781244,0.07866841,-0.03834336,0.02194342,-0.001652942,0.06370237,-0.081246175,0.016093774,-0.005322164,-0.03540226,0.010987802,0.043968607,-0.01321046,-0.032690376,-0.044393435,0.008530383,-0.03769081,0.066671506,-0.026731387,0.003664157,-0.024056535,0.01155402,-0.063879,-0.051540103,-0.017461218,0.0353007,-0.011167992,-0.06956181,0.027229652,-0.00964885,-0.049507067,-0.011521366,0.047129408,-0.052480362,0.052419063,-0.022225616,-0.05225095,0.019480512,-0.039285433,0.054034792,0.0741086,-0.040549222,0.033555306,0.025374899,0.026258983,-0.017789273,-0.010155569,0.042273723,0.04066765,-0.080878824,-0.04847502,0.012531961,0.10202784,-0.03494967,0.046527036,-0.018464664,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,-0.053119157,0.03132257,0.051484607,0.061128706,-0.012724005,-0.045723427,-0.005935232,-0.02267855,-0.039259475,-0.029348176,-0.028355896,-0.051150165,0.06237278,0.03532625,-0.04736278,0.05509095,-0.019796334,0.006153533,0.020489717,-0.04514296,-0.04691098,-0.039797883,-0.004911603,-0.052001484,0.02807493,-0.030011619,-0.017294697,0.01729786,-0.07508022,-0.04046577,-0.035209965,0.025069918,0.06569866,0.022478031,0.043574568,0.06696258,-0.001460542,0.001377618,0.04336152,-0.09300316,-0.019592145,0.025973702,-0.04934454,0.0325658,-0.050730903,-0.062056344,0.008867255,-0.044369407,-0.04266446,0.09850594,0.04257875,0.0264169,-0.006627648,0.06338185,0.050906256,-0.065168485,-0.018106533,0.056139696,0.005690763,-0.007199699,0.065908626,0.002580175,-0.07983032,0.033691876,-0.033176582,0.000430421,0.000457461,-0.033183772,-0.007596639,0.09766387,-0.020085914,-0.006421325,0.036821306,-0.028735738,0.03202352,-0.111205176,0.07710263,-0.015449398,0.05836758,-0.065210186,-0.038084608,0.041875575,0.04293847,0.08066594,-0.000720768,-0.016524542,0.04336357,-0.000406376,0.004567778,-0.09408155,-0.016575145,0.029960627,0.013748799,-0.003581009,-0.006482928,-0.06199262,0.041567888,-0.010924063,-0.00163973,-0.0468608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
95,-0.03410261,0.004863791,0.03095506,-0.042692065,-0.054331925,0.055130184,-0.03286371,0.05507564,0.103697255,-0.003376813,-0.03733402,0.007794037,-0.015415723,-0.010215356,0.0861996,0.011296823,-0.017324578,-0.018704573,-0.0528622,0.022394206,-0.04729428,0.055143557,0.025450233,0.04605055,0.004971345,0.09438006,-0.07543077,0.0738467,0.034259036,0.038121887,0.039006256,0.019077135,0.006913611,0.001565567,0.07252544,0.119439416,-0.040016055,0.05111229,0.014011276,0.035412557,-0.039834067,-0.034254417,0.04556762,-0.031002583,0.045894314,-0.07830292,-0.03309928,0.048962086,-0.03443179,0.059538167,-0.051503327,0.03753167,-0.055250015,-0.002065563,-0.022560824,-0.07872745,-0.085346915,0.02817711,-0.03859773,-0.08994343,0.026572747,0.083237946,0.037168536,0.03464978,-0.033577837,0.03032271,0.06430189,0.003471059,-0.008386332,0.069071904,-0.00126969,-0.056980617,-0.001041761,0.029647416,-0.024035433,0.010093191,0.06029688,-0.027253432,-0.025107691,-0.066854894,-0.042064194,-0.08860079,-0.003185196,-0.039241258,-0.05079727,-0.035709795,0.013703663,0.01764229,-0.016348686,-0.04914491,-0.013735131,0.030086158,0.03431006,-0.055527456,-0.024714667,0.04773888,-0.012096877,-0.04410059,-0.01260345,0.023455348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96,-0.071820855,0.024798742,0.003601902,-0.055850413,-0.01328594,0.003128802,-0.08013828,-0.034878295,0.06033333,-0.07195399,0.016715756,-0.05073713,0.016978426,-0.034290772,-0.003001323,-0.01816013,0.012200543,0.0180278,-0.057866864,-0.002008645,-0.001485456,0.079990424,0.024655424,0.06705787,-0.010465803,0.054452147,-0.07295798,0.025154809,-0.011585207,0.072270505,0.000332102,-0.016718904,-0.042180445,-0.0642772,0.090480335,0.061122958,0.032528814,0.060115237,-0.029427271,0.000430907,-0.06480127,-0.006629787,0.03252478,0.005414134,-0.043551713,-0.09498865,-0.048000235,-0.007186874,-0.05445054,-0.001862826,-0.07389887,0.0384072,-0.02317182,0.026314922,0.08112341,-0.0628043,-0.054822624,0.024762174,0.034308527,-0.096742444,-0.0127939,-0.009127725,-0.010796043,-0.00048528,0.005984359,0.036468744,0.07662166,-0.009243421,-0.05041751,0.08142937,-0.022355637,0.005253648,0.018925043,0.03417704,-0.0395919,-0.038804952,0.056119535,-0.035114918,0.023197163,-0.05842612,0.01724547,-0.04914725,-0.005511679,-0.08309546,-0.036717564,-0.036385402,-0.008681981,0.059626315,-0.031177113,-0.055603504,0.011117392,-0.005889579,-0.014615078,-0.050085455,-0.003718159,-0.034195676,-0.001751647,-0.04450424,-0.023115635,0.07322249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,0.067992054,-0.03663756,-0.007644803,-0.043086614,0.051342886,0.004758165,-0.09915437,-0.011441833,0.004567719,-0.030335777,0.009616467,-0.055166043,0.048252493,-0.025852036,0.012518075,0.006940411,0.022726897,0.03263692,-0.026184686,0.007901646,-0.033965483,0.037445653,0.06573277,0.04813103,0.06645745,0.02331372,-0.08121661,0.091791295,-0.04575201,-0.01835469,-0.035172828,0.043350957,-0.052513942,0.05039857,0.018795293,0.056592647,-0.002042339,0.08543422,0.02999473,-0.066546395,0.025043719,-0.053354967,0.054679934,-0.027779214,-0.026725268,-0.08428388,-0.014544674,-0.011402956,0.07401763,0.030166056,-0.030186852,0.046265908,-0.04232926,-0.0418064,0.05781657,0.002601987,-0.001763649,0.016719403,-0.051640853,-0.031927157,-0.0503022,-0.011325966,0.027472213,0.05624583,-0.036496777,0.011034057,0.037840012,-0.0000221,-0.04372173,0.023872465,0.04092896,-0.047443226,-0.01590197,0.008006556,0.003962332,-0.000934774,0.042265136,0.02083845,-0.010631498,-0.07753726,0.06665602,0.062342845,-0.025194725,0.028038444,-0.037303977,-0.09015663,-0.0065876,0.03514187,0.014165697,-0.025914919,0.026601315,0.018612053,0.044907887,-0.061022025,-0.013629027,-0.02623693,-0.027483443,-0.047071625,-0.048995852,0.04926969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98,-0.011741191,0.015100422,0.06420867,-0.07942933,-0.005698813,-0.004282597,-0.10186268,0.1088519,0.041963726,-0.03493565,-0.02814549,0.053829968,-0.008564379,-0.000355111,0.03937717,0.010001786,-0.043675896,-0.002556311,0.0055625,0.03189357,0.03454726,0.002461875,0.002051517,-0.025943326,0.006334291,-0.049318355,0.004299394,0.074029535,0.015066012,0.013453065,0.07545591,-0.011077534,-0.08178831,0.004038154,0.052948326,0.09268166,-0.021191275,-0.01065407,-0.12172569,0.03931575,0.012364258,0.08912699,-0.041160226,-0.016408172,0.029197933,-0.05275329,0.004081817,0.024089629,0.032047603,0.050488498,-0.034716208,0.009896384,-0.047016546,0.002799948,-0.017047256,-0.018928453,-0.047059126,-0.053153466,0.001477713,-0.049526617,0.055369753,0.0449036,-0.005696424,0.06142919,-0.04107115,-0.00553437,0.05259327,0.044722237,-0.04994893,0.001335701,-0.04550723,-0.05378348,0.008221785,0.04115427,0.015127364,0.0648549,-0.029584462,-0.046036225,0.0212293,0.029546743,0.00221084,-0.002334024,0.06389409,0.02771628,-0.035094846,0.000281988,-0.00359074,-0.012611914,-0.07542765,0.017607894,-0.041659214,-0.024759362,0.025749898,0.05973479,0.023544867,-0.010440056,0.021205788,0.05079484,-0.004742516,-0.001230216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
99,-0.06830921,-0.03226792,-0.024485692,0.019649014,0.01498116,-0.026808819,-0.048569817,0.017570978,-0.052972145,-0.08495333,-0.029545002,-0.005076215,0.018096447,-0.032793567,0.044319987,0.059308946,-0.012151091,0.02344023,0.021967879,-0.018856328,-0.019232912,-0.021996165,0.027253097,0.025492433,-0.040176388,0.03738889,0.026001526,-0.006012227,-0.017778274,-0.07202251,0.07049355,-0.008323641,0.058895867,0.030650945,-0.051115707,0.11114114,0.100594565,0.04699072,-0.007699115,0.006418295,0.043781348,0.0854009,-0.007135701,0.009094046,-0.044257414,0.10583208,0.056516737,0.027014263,0.029696899,0.104655094,0.02453549,-0.058548167,0.02089418,-0.045956858,0.10344717,0.006609669,0.003523622,-0.04419168,-0.044005662,0.032902256,0.01029087,0.005741246,-0.058017753,0.041243393,-0.054462742,-0.01009595,0.039256077,-0.07138306,0.015408693,0.046140544,-0.00685701,-0.09814141,-0.082418405,0.008714179,0.03301753,-0.05098056,-0.02728541,0.001165418,0.10477387,-0.02219016,-0.07237437,0.002362697,0.044978675,-0.052380834,0.022806399,0.03324867,0.010966521,0.031228712,0.08204647,-0.09776688,-0.013449217,-0.009726739,-0.015676925,0.003775272,-0.027613197,-0.0904706,0.056825683,-0.026248075,-0.02936578,0.003939619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,-0.051581945,-0.018000178,0.012136934,0.04607708,-0.006478402,0.02433921,0.024336679,-0.0196959,0.025759902,-0.02311835,-0.059542622,0.035011973,-0.00399925,-0.03834536,-0.0650579,0.031154053,-0.09523275,0.008424277,0.023712505,-0.01469766,-0.005386711,0.0202247,0.02610718,-0.029065233,-0.044205487,0.013022121,-0.018515985,0.074808456,-0.006286819,0.0542696,-0.089228086,-0.06234427,0.092127346,0.056359082,-0.006477219,0.04773126,0.0124088,0.014591314,-0.08628882,-0.026587816,-0.032074958,-0.03504962,0.02392801,0.066577196,0.009659125,0.004163271,-0.011506934,-0.030068561,0.05943979,0.12717827,-0.023857534,-0.005407412,-0.07628474,-0.04596074,-0.054402404,-0.008040453,-0.038923107,-0.0399665,0.010356485,-0.084027834,0.03981619,-0.040964756,0.019615639,0.013504081,-0.09661542,0.04260451,0.000580159,-0.03834474,0.05073141,-0.004386579,0.018360056,-0.028534953,0.044413425,-0.101952545,0.0200523,-0.0685141,-0.016971916,-0.047603354,0.019264426,0.006740345,0.04758849,0.030492673,-0.003685406,0.03125526,0.027886098,-0.0354064,-0.012096201,0.017244458,-0.042595454,-0.07291621,-0.00573752,-0.067467116,0.04015732,0.006928373,-0.02541539,0.03964551,-0.01714647,-0.011288164,-0.028341211,0.048376746,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,-0.012493704,0.00155654,0.056598857,-0.07335744,0.028509613,-0.043816213,0.00276928,0.04612441,-0.03379788,-0.031166468,0.037144843,-0.011067337,-0.07295514,0.004439925,0.0688392,0.03896538,-0.03246599,-0.004832224,-0.045413956,-0.03654536,-0.018088583,-0.013842404,0.02173802,-0.029587358,-0.014741874,-0.010595102,-0.075444445,-0.023825638,-0.038331203,0.016660737,0.05873566,0.009310894,0.052627746,-0.018520797,0.042140774,0.07363127,0.007772945,0.037070684,-0.06738185,0.044637196,-0.044752896,0.050976027,-0.020222409,0.03240059,-0.050872546,0.012068894,-0.030856045,0.044284068,0.024431674,0.117515326,0.015054807,-0.05605246,-0.022697778,0.065623574,0.024892652,0.00430717,-0.025007075,-0.029960025,-0.008108815,-0.024338296,-0.020575173,-0.061205182,0.029568387,0.003539764,-0.041943613,-0.003923097,-0.032693923,0.050629247,0.028791469,0.04486692,-0.010844749,-0.028221594,0.014490915,0.021149546,-0.06044193,-0.07242036,-0.029268846,-0.036148865,0.052421656,0.022037728,-0.005473668,-0.02675463,0.079611845,-0.012413519,0.08472407,0.005453897,-0.0115957,0.056784566,-0.041310906,-0.048425242,-0.05603348,-0.027133591,-0.02105099,0.005981045,-0.00030176,0.012391326,0.015303698,0.02127291,-0.045723226,0.000501059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
